,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
15798,44,technician,married,secondary,366,0,1,18,aug,212,12,2613,0,2,0,8
15799,44,technician,married,secondary,363,0,1,5,jun,650,2,2613,0,2,0,6
15800,44,technician,married,secondary,358,0,0,5,jun,179,1,2613,0,2,0,6
15801,44,technician,married,secondary,3444,0,0,6,aug,212,3,2613,0,2,0,8
15802,44,technician,married,secondary,339,1,1,6,aug,244,3,2613,0,2,0,8
15803,44,technician,married,secondary,331,1,0,20,aug,256,4,2613,0,2,0,8
15804,44,technician,married,secondary,326,1,0,8,aug,108,2,2613,0,2,0,8
15805,44,technician,married,secondary,310,1,0,6,feb,200,1,253,1,0,0,2
15806,44,technician,married,secondary,306,1,0,28,jan,374,1,2613,0,2,0,1
15807,44,technician,married,secondary,2981,1,1,22,may,106,1,101,2,0,0,5
15808,44,technician,married,secondary,2981,1,1,10,feb,118,2,2613,0,2,0,2
15809,44,technician,married,secondary,296,1,1,5,jun,169,1,2613,0,2,0,6
15810,44,technician,married,secondary,2857,0,0,5,aug,318,2,2613,0,2,0,8
15811,44,technician,married,secondary,2776,1,0,27,jan,701,1,2613,0,2,1,1
15812,44,technician,married,secondary,267,0,1,12,aug,508,3,2613,0,2,0,8
15813,44,technician,married,secondary,267,0,0,22,aug,520,2,2613,0,2,1,8
15814,44,technician,married,secondary,266,1,0,9,jul,72,1,2613,0,2,0,7
15815,44,technician,married,secondary,265,1,0,28,may,453,2,2613,0,2,0,5
15816,44,technician,married,secondary,2626,1,0,14,may,567,3,2613,0,2,0,5
15817,44,technician,married,secondary,2626,1,0,18,nov,170,2,188,3,0,0,11
15818,44,technician,married,secondary,2575,1,1,29,jul,129,2,2613,0,2,0,7
15819,44,technician,married,secondary,251,0,0,20,jun,14,6,2613,0,2,0,6
15820,44,technician,married,secondary,2316,1,0,10,jul,81,3,2613,0,2,0,7
15821,44,technician,married,secondary,227,1,1,8,may,364,1,262,2,0,0,5
15822,44,technician,married,secondary,2126,0,1,18,nov,166,1,2613,0,2,0,11
15823,44,technician,married,secondary,196,0,0,22,jul,367,1,2613,0,2,0,7
15824,44,technician,married,secondary,1901,0,0,6,aug,165,2,2613,0,2,0,8
15825,44,technician,married,secondary,1901,0,0,18,nov,143,3,104,2,0,0,11
15826,44,technician,married,secondary,1879,1,0,11,aug,88,4,2613,0,2,0,8
15827,44,technician,married,secondary,185,1,0,15,may,194,2,2613,0,2,0,5
15828,44,technician,married,secondary,13761,1,0,29,may,65,1,2613,0,2,0,5
15829,44,technician,married,secondary,1371,0,0,7,aug,159,3,2613,0,2,0,8
15830,44,technician,married,secondary,135,1,0,8,may,262,3,2613,0,2,0,5
15831,44,technician,married,secondary,1319,0,0,4,jun,77,2,2613,0,2,0,6
15832,44,technician,married,secondary,1226,1,1,29,jul,51,2,2613,0,2,0,7
15833,44,technician,married,secondary,1210,0,0,5,jun,690,2,2613,0,2,0,6
15834,44,technician,married,secondary,1196,1,1,28,may,61,1,2613,0,2,0,5
15835,44,technician,married,secondary,1139,1,0,30,jan,64,1,2613,0,2,0,1
15836,44,technician,married,secondary,1127,1,0,19,aug,82,8,2613,0,2,0,8
15837,44,technician,married,secondary,111,1,1,25,jul,356,3,2613,0,2,0,7
15838,44,technician,married,secondary,11016,0,0,9,jun,252,3,2613,0,2,0,6
15839,44,technician,married,secondary,10888,1,0,5,aug,163,1,2613,0,2,0,8
15840,44,technician,married,secondary,10888,1,0,18,nov,67,1,105,1,0,0,11
15841,44,technician,married,secondary,106,1,0,16,jul,164,6,2613,0,2,0,7
15842,44,technician,married,secondary,1,0,1,2,jul,108,3,2613,0,2,0,7
15843,44,technician,married,secondary,0,1,0,5,may,225,2,2613,0,2,0,5
15844,44,technician,married,secondary,0,1,0,30,may,243,3,2613,0,2,0,5
15845,44,technician,married,secondary,0,1,0,24,jul,157,1,2613,0,2,0,7
15846,44,technician,married,secondary,0,1,0,18,nov,205,1,2613,0,2,0,11
15847,44,technician,married,secondary,0,0,1,4,feb,351,2,2613,0,2,0,2
15848,44,technician,married,secondary,0,0,0,2,jun,302,1,2613,0,2,0,6
15849,44,technician,married,secondary,0,0,0,16,jun,78,1,2613,0,2,0,6
15850,44,technician,married,secondary,-97,1,0,7,may,408,3,2613,0,2,0,5
15851,44,technician,married,secondary,-393,0,0,9,feb,45,6,2613,0,2,0,2
15852,44,technician,married,secondary,-372,1,0,17,apr,211,3,2613,0,2,0,4
15853,44,technician,married,secondary,-199,0,0,26,may,144,3,2613,0,2,0,5
15854,44,technician,married,secondary,-199,0,0,28,jan,692,2,247,3,0,0,1
15855,44,technician,married,secondary,-153,0,1,26,jun,197,1,2613,0,2,0,6
15856,44,technician,married,secondary,-1317,1,0,2,feb,371,1,2613,0,2,0,2
15857,44,technician,married,secondary,-102,0,1,28,aug,65,4,2613,0,2,0,8
15858,44,technician,married,primary,7800,1,0,19,nov,250,1,2613,0,2,0,11
15859,44,technician,married,primary,755,0,1,31,jul,829,4,2613,0,2,1,7
15860,44,technician,married,primary,4389,0,0,29,jul,33,1,2613,0,2,0,7
15861,44,technician,married,primary,2887,1,0,13,may,182,1,2613,0,2,0,5
15862,44,technician,married,primary,177,1,0,19,may,197,4,2613,0,2,0,5
15863,44,technician,married,primary,-1379,1,1,26,may,140,1,2613,0,2,0,5
15864,44,technician,divorced,unknown,759,1,0,23,may,397,1,2613,0,2,0,5
15865,44,technician,divorced,unknown,1823,0,0,20,jun,43,2,2613,0,2,0,6
15866,44,technician,divorced,tertiary,9192,1,0,6,jun,59,3,2613,0,2,0,6
15867,44,technician,divorced,tertiary,245,1,0,2,feb,347,2,2613,0,2,0,2
15868,44,technician,divorced,secondary,982,1,0,20,may,650,3,2613,0,2,1,5
15869,44,technician,divorced,secondary,976,1,0,14,may,302,2,2613,0,2,0,5
15870,44,technician,divorced,secondary,809,1,0,15,may,118,4,2613,0,2,0,5
15871,44,technician,divorced,secondary,752,1,0,30,may,363,3,2613,0,2,0,5
15872,44,technician,divorced,secondary,65,0,0,21,aug,148,4,2613,0,2,0,8
15873,44,technician,divorced,secondary,414,1,1,6,jun,81,2,2613,0,2,0,6
15874,44,technician,divorced,secondary,399,1,0,16,may,148,9,2613,0,2,0,5
15875,44,technician,divorced,secondary,316,1,0,21,jul,163,3,2613,0,2,0,7
15876,44,technician,divorced,secondary,314,1,0,12,aug,18,1,651,1,1,0,8
15877,44,technician,divorced,secondary,303,1,1,3,jul,51,1,2613,0,2,0,7
15878,44,technician,divorced,secondary,275,0,0,17,nov,1077,1,2613,0,2,1,11
15879,44,technician,divorced,secondary,268,0,0,17,jun,108,6,2613,0,2,0,6
15880,44,technician,divorced,secondary,26,0,0,8,jul,190,1,2613,0,2,0,7
15881,44,technician,divorced,secondary,242,0,0,25,aug,69,4,2613,0,2,0,8
15882,44,technician,divorced,secondary,2340,0,0,29,jul,637,3,2613,0,2,0,7
15883,44,technician,divorced,secondary,2179,0,0,28,aug,180,10,2613,0,2,0,8
15884,44,technician,divorced,secondary,181,0,0,13,may,302,1,2613,0,2,0,5
15885,44,technician,divorced,secondary,177,1,0,8,may,364,1,365,3,0,0,5
15886,44,technician,divorced,secondary,14,0,0,13,nov,167,1,92,1,1,1,11
15887,44,technician,divorced,secondary,14,0,0,13,aug,234,1,2613,0,2,1,8
15888,44,technician,divorced,secondary,1262,1,0,26,may,788,11,2613,0,2,1,5
15889,44,technician,divorced,secondary,12,0,0,11,aug,295,3,2613,0,2,0,8
15890,44,technician,divorced,secondary,1196,1,0,27,may,202,1,2613,0,2,0,5
15891,44,technician,divorced,secondary,106,1,0,26,may,95,1,2613,0,2,0,5
15892,44,technician,divorced,secondary,106,1,0,17,nov,17,1,175,1,0,0,11
15893,44,technician,divorced,secondary,0,1,1,14,aug,388,2,2613,0,2,0,8
15894,44,technician,divorced,secondary,0,1,0,7,jul,835,4,2613,0,2,0,7
15895,44,technician,divorced,secondary,0,1,0,28,jul,463,2,2613,0,2,0,7
15896,44,technician,divorced,secondary,0,0,0,28,jul,264,5,2613,0,2,0,7
15897,44,technician,divorced,secondary,0,0,0,12,aug,56,2,2613,0,2,0,8
15898,44,technician,divorced,secondary,-865,1,0,20,apr,334,1,2613,0,2,0,4
15899,44,technician,divorced,secondary,-562,1,0,27,may,159,5,2613,0,2,0,5
15900,44,technician,divorced,secondary,-357,1,1,28,may,318,2,2613,0,2,0,5
15901,44,technician,divorced,secondary,-329,1,0,7,may,171,1,2613,0,2,0,5
15902,44,technician,divorced,primary,538,0,0,31,jul,196,2,2613,0,2,0,7
15903,44,student,single,unknown,5078,0,0,20,jun,17,5,2613,0,2,0,6
15904,44,services,single,secondary,862,1,0,3,apr,582,2,2613,0,2,0,4
15905,44,services,single,secondary,762,0,1,21,nov,778,1,2613,0,2,0,11
15906,44,services,single,secondary,618,0,0,12,may,193,1,2613,0,2,1,5
15907,44,services,single,secondary,532,1,0,15,may,550,2,340,2,0,0,5
15908,44,services,single,secondary,5045,1,0,21,nov,20,6,175,15,3,0,11
15909,44,services,single,secondary,5,0,0,21,jul,333,2,2613,0,2,0,7
15910,44,services,single,secondary,492,1,0,12,may,56,1,361,2,3,0,5
15911,44,services,single,secondary,2886,0,0,20,jun,31,1,2613,0,2,0,6
15912,44,services,single,secondary,1378,1,0,8,may,257,2,2613,0,2,0,5
15913,44,services,single,secondary,106,0,0,12,jun,109,2,2613,0,2,0,6
15914,44,services,single,secondary,0,1,0,14,may,198,1,2613,0,2,0,5
15915,44,services,single,secondary,0,1,0,14,may,179,1,2613,0,2,0,5
15916,44,services,single,secondary,-389,1,0,30,may,207,4,2613,0,2,0,5
15917,44,services,married,unknown,67,1,0,5,jun,202,1,2613,0,2,0,6
15918,44,services,married,tertiary,510,1,0,5,may,421,4,2613,0,2,0,5
15919,44,services,married,secondary,-146,1,0,11,jul,256,2,2613,0,2,0,7
15920,44,services,married,secondary,983,0,0,28,jan,123,1,2613,0,2,0,1
15921,44,services,married,secondary,972,1,0,30,jul,294,3,2613,0,2,0,7
15922,44,services,married,secondary,938,0,0,12,jun,406,1,2613,0,2,0,6
15923,44,services,married,secondary,908,1,1,28,jul,102,7,2613,0,2,0,7
15924,44,services,married,secondary,850,0,1,16,jul,220,5,2613,0,2,0,7
15925,44,services,married,secondary,808,1,0,2,jun,67,2,2613,0,2,0,6
15926,44,services,married,secondary,744,1,0,29,may,574,1,2613,0,2,0,5
15927,44,services,married,secondary,742,0,0,30,jul,77,5,2613,0,2,0,7
15928,44,services,married,secondary,646,1,0,3,jun,183,4,2613,0,2,0,6
15929,44,services,married,secondary,634,1,0,20,apr,226,2,2613,0,2,0,4
15930,44,services,married,secondary,5781,1,1,15,may,195,1,2613,0,2,0,5
15931,44,services,married,secondary,5780,1,0,1,apr,525,2,2613,0,2,0,4
15932,44,services,married,secondary,556,0,0,19,may,134,3,2613,0,2,0,5
15933,44,services,married,secondary,522,0,1,20,jun,911,1,2613,0,2,1,6
15934,44,services,married,secondary,4837,1,0,13,may,324,3,2613,0,2,0,5
15935,44,services,married,secondary,483,1,0,25,jul,87,1,2613,0,2,0,7
15936,44,services,married,secondary,4786,1,1,12,may,267,1,2613,0,2,0,5
15937,44,services,married,secondary,3843,1,0,17,nov,70,1,150,2,3,0,11
15938,44,services,married,secondary,382,0,0,5,jun,1167,1,2613,0,2,0,6
15939,44,services,married,secondary,361,1,0,29,may,217,1,2613,0,2,0,5
15940,44,services,married,secondary,3536,0,0,31,jul,106,6,2613,0,2,0,7
15941,44,services,married,secondary,332,0,0,3,jun,171,1,2613,0,2,0,6
15942,44,services,married,secondary,300,1,0,7,jul,182,3,2613,0,2,0,7
15943,44,services,married,secondary,29312,0,0,13,may,226,1,2613,0,2,0,5
15944,44,services,married,secondary,27,0,0,25,may,485,1,2613,0,2,0,5
15945,44,services,married,secondary,26,1,0,2,jun,119,9,2613,0,2,0,6
15946,44,services,married,secondary,2439,1,0,30,jul,133,2,2613,0,2,0,7
15947,44,services,married,secondary,237,1,0,28,jan,212,2,2613,0,2,0,1
15948,44,services,married,secondary,1989,1,1,20,apr,106,2,2613,0,2,0,4
15949,44,services,married,secondary,191,1,1,7,may,490,1,2613,0,2,0,5
15950,44,services,married,secondary,1872,1,0,18,jun,146,3,2613,0,2,0,6
15951,44,services,married,secondary,1872,1,0,6,may,175,1,322,3,0,0,5
15952,44,services,married,secondary,1864,1,0,6,may,10,1,2613,0,2,0,5
15953,44,services,married,secondary,182,1,1,7,jul,209,4,2613,0,2,0,7
15954,44,services,married,secondary,179,1,0,20,jun,75,3,2613,0,2,0,6
15955,44,services,married,secondary,163,1,0,17,nov,73,1,2613,0,2,0,11
15956,44,services,married,secondary,1450,1,0,14,apr,356,1,314,2,0,0,4
15957,44,services,married,secondary,1422,1,0,20,may,129,8,2613,0,2,0,5
15958,44,services,married,secondary,1357,1,1,5,may,250,1,2613,0,2,0,5
15959,44,services,married,secondary,1335,1,0,30,jul,94,5,2613,0,2,0,7
15960,44,services,married,secondary,133,0,0,29,jan,202,3,2613,0,2,0,1
15961,44,services,married,secondary,1326,0,0,30,jul,96,1,2613,0,2,0,7
15962,44,services,married,secondary,1106,1,0,23,jul,239,11,2613,0,2,0,7
15963,44,services,married,secondary,1106,1,0,19,nov,178,5,119,11,0,0,11
15964,44,services,married,secondary,0,1,1,16,may,471,2,2613,0,2,0,5
15965,44,services,married,secondary,0,1,1,11,may,161,1,2613,0,2,0,5
15966,44,services,married,secondary,0,0,0,31,jul,160,5,2613,0,2,0,7
15967,44,services,married,secondary,-75,1,0,26,may,104,1,2613,0,2,0,5
15968,44,services,married,secondary,-63,0,0,6,jun,392,2,2613,0,2,0,6
15969,44,services,married,secondary,-627,1,0,26,may,373,2,2613,0,2,0,5
15970,44,services,married,secondary,-618,0,1,27,jun,198,2,2613,0,2,0,6
15971,44,services,married,secondary,-395,1,0,5,may,894,1,2613,0,2,1,5
15972,44,services,married,secondary,-289,0,1,20,nov,487,1,118,1,3,0,11
15973,44,services,married,secondary,-254,0,0,20,jun,25,1,2613,0,2,0,6
15974,44,services,married,secondary,-236,1,0,18,nov,218,2,113,7,1,0,11
15975,44,services,married,secondary,-230,1,1,27,may,99,1,2613,0,2,0,5
15976,44,services,married,secondary,-230,1,1,20,nov,352,1,177,1,0,0,11
15977,44,services,married,secondary,-22,1,0,15,may,37,1,2613,0,2,0,5
15978,44,services,married,secondary,-18,0,1,23,jul,510,2,2613,0,2,0,7
15979,44,services,married,secondary,-1621,1,1,3,jun,171,5,2613,0,2,0,6
15980,44,services,married,primary,764,0,0,3,feb,224,1,2613,0,2,0,2
15981,44,services,married,primary,440,0,1,22,jul,249,21,2613,0,2,0,7
15982,44,services,married,primary,3,1,0,7,may,228,1,2613,0,2,0,5
15983,44,services,married,primary,2557,1,0,14,apr,250,1,181,8,1,1,4
15984,44,services,married,primary,2386,1,0,7,may,228,2,2613,0,2,0,5
15985,44,services,married,primary,2226,1,1,13,may,55,1,2613,0,2,0,5
15986,44,services,married,primary,1161,1,0,19,may,110,5,2613,0,2,0,5
15987,44,services,married,primary,1161,1,0,19,nov,402,1,184,5,0,0,11
15988,44,services,married,primary,-79,1,0,7,may,179,2,2613,0,2,0,5
15989,44,services,divorced,tertiary,2279,0,1,19,nov,105,1,146,1,0,0,11
15990,44,services,divorced,secondary,7,1,1,7,may,238,3,2613,0,2,0,5
15991,44,services,divorced,secondary,608,1,1,18,jun,19,30,2613,0,2,0,6
15992,44,services,divorced,secondary,51,1,1,27,may,3094,2,2613,0,2,1,5
15993,44,services,divorced,secondary,496,1,1,29,may,54,15,2613,0,2,0,5
15994,44,services,divorced,secondary,424,1,0,6,may,27,1,2613,0,2,0,5
15995,44,services,divorced,secondary,396,1,1,7,may,396,4,2613,0,2,0,5
15996,44,services,divorced,secondary,35,1,0,16,apr,184,2,2613,0,2,0,4
15997,44,services,divorced,secondary,2586,1,0,5,may,160,1,2613,0,2,0,5
15998,44,services,divorced,secondary,2416,1,0,14,may,304,3,2613,0,2,0,5
15999,44,services,divorced,secondary,240,1,0,8,may,155,2,2613,0,2,0,5
16000,44,services,divorced,secondary,210,0,1,12,may,111,2,2613,0,2,0,5
16001,44,services,divorced,secondary,206,1,0,14,may,78,1,365,1,0,0,5
16002,44,services,divorced,secondary,20541,0,1,18,jun,501,2,2613,0,2,0,6
16003,44,services,divorced,secondary,20,0,0,9,jun,98,1,2613,0,2,0,6
16004,44,services,divorced,secondary,130,1,0,14,may,263,1,371,1,0,0,5
16005,44,services,divorced,secondary,12,1,1,31,jul,5,3,2613,0,2,0,7
16006,44,services,divorced,secondary,1,1,0,6,may,235,4,2613,0,2,0,5
16007,44,services,divorced,secondary,0,1,1,13,may,97,1,2613,0,2,0,5
16008,44,services,divorced,secondary,0,1,0,4,jun,389,5,2613,0,2,0,6
16009,44,services,divorced,secondary,0,1,0,11,may,151,2,370,2,0,0,5
16010,44,services,divorced,secondary,0,0,1,17,jul,275,17,2613,0,2,0,7
16011,44,services,divorced,secondary,-574,1,0,3,jun,172,2,2613,0,2,0,6
16012,44,services,divorced,secondary,-389,1,1,5,jun,52,1,2613,0,2,0,6
16013,44,services,divorced,secondary,-368,1,0,5,may,895,1,2613,0,2,1,5
16014,44,services,divorced,secondary,-2,1,0,15,may,152,5,2613,0,2,0,5
16015,44,self-employed,single,tertiary,97,1,0,6,jun,153,4,2613,0,2,0,6
16016,44,self-employed,single,tertiary,2734,1,0,12,may,897,4,2613,0,2,1,5
16017,44,self-employed,single,tertiary,18558,1,0,20,nov,51,1,190,4,3,0,11
16018,44,self-employed,single,tertiary,149,1,0,19,may,332,10,2613,0,2,0,5
16019,44,self-employed,single,tertiary,1367,1,0,13,apr,1232,3,146,1,3,1,4
16020,44,self-employed,single,secondary,125,1,0,17,apr,109,3,2613,0,2,0,4
16021,44,self-employed,single,secondary,0,0,0,30,jul,187,3,2613,0,2,0,7
16022,44,self-employed,married,unknown,680,1,0,30,jul,84,4,2613,0,2,0,7
16023,44,self-employed,married,unknown,163,1,0,4,may,364,3,2613,0,2,1,5
16024,44,self-employed,married,unknown,163,1,0,12,aug,44,1,100,3,1,0,8
16025,44,self-employed,married,tertiary,8402,1,0,18,aug,515,5,2613,0,2,0,8
16026,44,self-employed,married,tertiary,4411,1,0,19,nov,85,1,2613,0,2,0,11
16027,44,self-employed,married,tertiary,430,1,0,11,jul,221,2,2613,0,2,0,7
16028,44,self-employed,married,tertiary,425,0,0,6,jun,147,1,2613,0,2,0,6
16029,44,self-employed,married,tertiary,3295,0,0,9,jun,138,4,2613,0,2,0,6
16030,44,self-employed,married,tertiary,292,1,0,6,may,162,1,2613,0,2,0,5
16031,44,self-employed,married,tertiary,233,1,1,25,jul,161,7,2613,0,2,0,7
16032,44,self-employed,married,tertiary,134,0,0,28,aug,86,4,2613,0,2,0,8
16033,44,self-employed,married,tertiary,1196,0,0,20,aug,552,5,2613,0,2,1,8
16034,44,self-employed,married,tertiary,11757,0,0,7,may,152,2,2613,0,2,0,5
16035,44,self-employed,married,secondary,706,0,0,5,nov,204,1,2613,0,2,1,11
16036,44,self-employed,married,secondary,6553,0,0,16,jun,195,2,2613,0,2,0,6
16037,44,self-employed,married,secondary,5068,0,0,8,jul,256,2,2613,0,2,0,7
16038,44,self-employed,married,secondary,465,0,0,22,aug,160,1,2613,0,2,0,8
16039,44,self-employed,married,secondary,335,0,0,2,feb,105,1,2613,0,2,0,2
16040,44,self-employed,married,secondary,313,0,0,6,aug,211,4,2613,0,2,0,8
16041,44,self-employed,married,secondary,304,1,0,9,feb,15,5,2613,0,2,0,2
16042,44,self-employed,married,secondary,264,1,0,13,may,198,2,2613,0,2,0,5
16043,44,self-employed,married,secondary,1310,1,0,16,may,290,1,2613,0,2,0,5
16044,44,self-employed,married,secondary,0,1,0,20,nov,40,3,2613,0,2,0,11
16045,44,self-employed,married,secondary,-264,1,0,29,jan,227,1,2613,0,2,0,1
16046,44,self-employed,married,primary,614,0,0,12,aug,85,4,2613,0,2,0,8
16047,44,self-employed,married,primary,414,1,0,4,feb,138,1,272,2,3,0,2
16048,44,self-employed,married,primary,4,0,0,12,aug,327,2,2613,0,2,0,8
16049,44,self-employed,married,primary,0,0,0,20,nov,843,3,2613,0,2,0,11
16050,44,self-employed,divorced,tertiary,4,1,0,6,may,312,3,2613,0,2,0,5
16051,44,self-employed,divorced,tertiary,2938,0,0,6,feb,107,2,2613,0,2,0,2
16052,44,self-employed,divorced,tertiary,1070,1,0,30,apr,381,1,160,2,3,1,4
16053,44,self-employed,divorced,tertiary,1070,1,0,12,aug,137,2,104,3,1,1,8
16054,44,self-employed,divorced,tertiary,1070,1,0,11,nov,172,1,91,5,1,1,11
16055,44,self-employed,divorced,secondary,80,1,1,14,may,387,2,2613,0,2,0,5
16056,44,self-employed,divorced,secondary,8,0,0,26,jul,423,4,2613,0,2,1,7
16057,44,self-employed,divorced,secondary,583,1,0,14,may,423,3,2613,0,2,0,5
16058,44,self-employed,divorced,secondary,522,1,0,8,apr,241,1,2613,0,2,0,4
16059,44,retired,married,secondary,902,0,0,26,may,206,1,2613,0,2,0,5
16060,44,retired,married,secondary,7624,0,0,7,may,126,5,2613,0,2,0,5
16061,44,retired,married,secondary,2692,0,0,12,jun,583,1,2613,0,2,0,6
16062,44,retired,married,secondary,181,1,0,19,may,131,6,2613,0,2,0,5
16063,44,retired,married,primary,779,1,0,21,may,233,3,2613,0,2,0,5
16064,44,retired,divorced,primary,2083,1,0,28,may,124,1,2613,0,2,0,5
16065,44,management,single,tertiary,12,1,0,19,nov,126,2,2613,0,2,0,11
16066,44,management,single,tertiary,9956,1,0,13,may,194,2,2613,0,2,0,5
16067,44,management,single,tertiary,897,1,1,15,apr,358,1,2613,0,2,0,4
16068,44,management,single,tertiary,825,1,0,11,jun,427,2,2613,0,2,0,6
16069,44,management,single,tertiary,780,1,0,30,jan,511,2,2613,0,2,0,1
16070,44,management,single,tertiary,709,1,0,19,nov,54,1,2613,0,2,0,11
16071,44,management,single,tertiary,670,1,0,31,jul,435,6,2613,0,2,0,7
16072,44,management,single,tertiary,639,0,0,27,aug,69,12,2613,0,2,0,8
16073,44,management,single,tertiary,6350,1,0,9,jul,323,1,2613,0,2,0,7
16074,44,management,single,tertiary,617,0,0,31,jul,30,2,2613,0,2,0,7
16075,44,management,single,tertiary,5063,0,0,27,oct,418,2,2613,0,2,1,10
16076,44,management,single,tertiary,483,0,0,6,mar,207,2,199,6,1,1,3
16077,44,management,single,tertiary,3812,0,0,20,nov,172,2,2613,0,2,0,11
16078,44,management,single,tertiary,3355,1,0,12,jun,312,2,2613,0,2,0,6
16079,44,management,single,tertiary,300,1,0,17,nov,48,1,2613,0,2,0,11
16080,44,management,single,tertiary,3,1,0,6,may,147,1,2613,0,2,0,5
16081,44,management,single,tertiary,295,1,0,12,may,103,8,2613,0,2,0,5
16082,44,management,single,tertiary,1424,1,0,8,aug,201,2,2613,0,2,0,8
16083,44,management,single,tertiary,1356,0,1,18,nov,264,2,134,2,3,0,11
16084,44,management,single,tertiary,1277,1,0,17,apr,77,1,268,4,3,0,4
16085,44,management,single,tertiary,1206,0,0,9,jul,160,2,2613,0,2,0,7
16086,44,management,single,tertiary,1090,0,0,20,oct,178,4,93,6,1,1,10
16087,44,management,single,tertiary,1090,0,0,19,jul,204,4,532,2,3,1,7
16088,44,management,single,tertiary,0,0,1,14,jul,289,3,2613,0,2,0,7
16089,44,management,single,tertiary,-1313,1,1,15,may,104,10,2613,0,2,0,5
16090,44,management,single,secondary,813,0,0,26,aug,358,2,2613,0,2,0,8
16091,44,management,single,secondary,421,0,1,5,aug,307,1,2613,0,2,0,8
16092,44,management,single,secondary,3684,1,0,17,nov,35,3,2613,0,2,0,11
16093,44,management,single,secondary,3684,1,0,15,may,31,5,179,3,0,0,5
16094,44,management,single,secondary,13,0,0,6,jun,116,11,2613,0,2,0,6
16095,44,management,single,secondary,109,1,0,20,apr,101,4,328,3,0,0,4
16096,44,management,single,secondary,1012,0,0,9,jun,440,1,2613,0,2,0,6
16097,44,management,single,secondary,-228,1,1,13,may,38,1,362,2,0,0,5
16098,44,management,single,primary,4,0,0,29,jul,163,3,2613,0,2,0,7
16099,44,management,married,unknown,415,1,0,14,may,7,7,2613,0,2,0,5
16100,44,management,married,unknown,2982,0,0,16,jun,55,2,2613,0,2,0,6
16101,44,management,married,unknown,282,0,0,9,mar,700,2,154,3,1,1,3
16102,44,management,married,unknown,282,0,0,6,oct,296,3,2613,0,2,1,10
16103,44,management,married,unknown,2724,0,0,28,dec,893,1,2613,0,2,1,12
16104,44,management,married,unknown,21,0,0,24,aug,323,2,2613,0,2,0,8
16105,44,management,married,unknown,187,1,0,7,may,185,1,2613,0,2,0,5
16106,44,management,married,tertiary,53,1,0,20,nov,233,4,2613,0,2,0,11
16107,44,management,married,tertiary,0,1,0,21,nov,123,2,2613,0,2,0,11
16108,44,management,married,tertiary,-11,0,0,26,aug,317,5,2613,0,2,0,8
16109,44,management,married,tertiary,870,1,1,12,may,118,2,369,1,0,0,5
16110,44,management,married,tertiary,839,0,0,8,nov,240,1,40,2,3,0,11
16111,44,management,married,tertiary,795,0,0,28,aug,99,24,2613,0,2,0,8
16112,44,management,married,tertiary,792,0,0,25,aug,630,7,2613,0,2,1,8
16113,44,management,married,tertiary,786,1,0,20,jun,15,7,2613,0,2,0,6
16114,44,management,married,tertiary,7818,0,0,27,may,412,1,2613,0,2,1,5
16115,44,management,married,tertiary,773,0,1,9,jul,618,1,2613,0,2,0,7
16116,44,management,married,tertiary,764,0,1,15,jul,97,5,2613,0,2,0,7
16117,44,management,married,tertiary,7635,0,0,21,aug,719,5,2613,0,2,0,8
16118,44,management,married,tertiary,756,1,0,18,nov,65,1,130,2,0,0,11
16119,44,management,married,tertiary,756,1,0,11,jul,122,2,2613,0,2,0,7
16120,44,management,married,tertiary,7485,0,0,5,aug,187,2,2613,0,2,0,8
16121,44,management,married,tertiary,7454,0,0,5,jun,243,1,2613,0,2,0,6
16122,44,management,married,tertiary,736,0,0,21,nov,71,9,2613,0,2,0,11
16123,44,management,married,tertiary,724,1,0,17,nov,157,2,172,1,0,0,11
16124,44,management,married,tertiary,7177,0,0,19,jun,89,2,2613,0,2,0,6
16125,44,management,married,tertiary,70,0,0,20,aug,165,3,2613,0,2,0,8
16126,44,management,married,tertiary,6945,0,0,14,aug,114,3,2613,0,2,0,8
16127,44,management,married,tertiary,677,1,0,12,jun,130,2,2613,0,2,0,6
16128,44,management,married,tertiary,673,0,0,5,feb,105,1,2613,0,2,0,2
16129,44,management,married,tertiary,647,0,0,16,jun,226,2,2613,0,2,0,6
16130,44,management,married,tertiary,6203,1,1,13,may,129,1,2613,0,2,0,5
16131,44,management,married,tertiary,6203,1,1,17,nov,58,1,188,1,0,0,11
16132,44,management,married,tertiary,612,1,0,29,may,88,2,2613,0,2,0,5
16133,44,management,married,tertiary,588,1,0,5,jun,245,2,2613,0,2,0,6
16134,44,management,married,tertiary,58,1,0,17,nov,48,1,126,3,0,0,11
16135,44,management,married,tertiary,58,1,0,14,jul,72,3,2613,0,2,0,7
16136,44,management,married,tertiary,5581,0,0,8,aug,202,2,2613,0,2,0,8
16137,44,management,married,tertiary,529,1,0,4,jun,129,4,2613,0,2,0,6
16138,44,management,married,tertiary,5282,1,0,30,may,274,1,2613,0,2,0,5
16139,44,management,married,tertiary,5004,0,0,20,aug,175,2,2613,0,2,0,8
16140,44,management,married,tertiary,4968,1,0,30,jul,76,14,2613,0,2,0,7
16141,44,management,married,tertiary,474,1,1,14,may,183,4,2613,0,2,0,5
16142,44,management,married,tertiary,4460,0,0,31,jul,168,2,2613,0,2,0,7
